settled_x,settled_y,settled_z,target_error_xy_m,target_x_error_m,target_y_error_m,radial_distance_m,support_overlap,support_contact_count,support_balance_error_m,bearing_pressure_proxy,placed_disturbance_xy_m,velocity_inf_norm_after_place,height_gain_m,candidate_id,candidate_score,placed_x,placed_y,placed_z,quat_w,quat_x,quat_y,quat_z,assignment_fallback_attempt,assignment_candidate_count,assignment_candidate_rock_index,assignment_selected_primary,gravity,trial,strategy,target_name,rock_index,slot_id,course,role,target_x,target_y,cluster_label,source_kind,assignment_tried_count,best_rejected_rock_index,best_rejected_score,placement_skipped,skip_reason
-0.05271427842654183,1.6703911093054644e-05,0.21154819440575062,0.0652857237103775,0.06528572157345816,1.6703911093054644e-05,0.052714281073079426,0.5672465138801915,3.0,0.10412822287224364,2.3858422852245664,0.12408429951670069,3.4277356966707386,-0.004599949692916383,4,9.386274062480153,-0.11075830999764417,-0.0013244774558696525,0.3895029027346701,-0.9969310551813222,-0.008266094452596436,0.0053494623023078135,0.07766290073537352,3,6,71,0,earth,0,wall_bonded,single_face_wall_4course_v1,71,20,3,cap,-0.118,0.0,compact_block_clast_4,cap_block_clast,,,,,
0.12862363951735253,0.22329686512056854,0.04793282520765989,0.25769270578610337,0.12862363951735253,0.22329686512056854,0.25769270578610337,0.0,0.0,0.25926821359302443,21.608942616214517,0.23616737559583661,0.8058272567426652,-0.17094341181196215,3,4.805124892941475,0.004111951728100317,0.004041058883413102,0.3867748098137151,0.14158785047173683,-0.005593670872478553,0.011424527715864559,0.9898439632646314,5,6,239,0,earth,0,wall_bonded,single_face_wall_4course_v1,-1,21,3,cap,0.0,0.0,skipped,skipped,5,239,4.805124892941475,1,assignment_gate_no_feasible_fallback
0.15968617957827802,0.11309282839364641,0.05084921786264212,0.12053101427395026,0.041686179578278026,0.11309282839364641,0.19567744832346115,0.0,0.0,0.14414306674555546,21.54266043944464,0.16995605042494558,0.6416825145582823,-0.16358858544753607,4,3.131261412792703,0.12397760919005864,0.002413882591148151,0.3912132435231589,-0.9623030071973971,-0.004612491540313195,-0.0010456078260703695,0.2719385113677555,0,6,400,1,earth,0,wall_bonded,single_face_wall_4course_v1,-1,22,3,cap,0.118,0.0,skipped,skipped,5,400,3.131261412792703,1,assignment_gate_no_feasible_fallback
0.22760188592882774,-0.039021307599948346,0.16100295663460673,0.03991479383339225,0.008398114071172247,0.039021307599948346,0.23092267304266356,0.6978884682539832,2.0,0.03485746187590504,2.0773746407374594,0.20189202623275151,1.3661357086719852,0.10341569432740441,3,2.6075866418719764,0.2346361434727967,-0.006798091504606422,0.23507159551879508,-0.9934928445497914,0.035018100391791325,-0.0077808281881492376,0.10809791480884953,0,6,376,1,earth,0,wall_bonded,single_face_wall_4course_v1,376,23,3,cap,0.236,0.0,compact_block_clast_4,compact_block_clast,,,,,
-0.34469370185255743,0.003480458687285246,0.06059132520197434,0.009935833024109853,0.009306298147442549,0.003480458687285246,0.3447112729364876,1.0,1.0,0.0,4.182749362506954,0.0,19.628353311957184,0.12493980757990476,4,58.1705080998789,-0.356369365838159,-0.0023414735138620724,0.11634848237793041,0.9461497401453357,0.0004995038741579579,0.01808109843622041,0.3232235969079812,0,6,379,1,moon,0,wall_bonded,single_face_wall_4course_v1,379,0,0,base,-0.354,0.0,compact_block_clast,equant_clast,,,,,
-0.00987348915432746,0.03132575687350479,0.04951671929442,0.2282860091002863,0.22612651084567253,0.03132575687350479,0.032844920943405465,1.0,1.0,0.0,3.0891189903022087,0.032774861664411924,40.40365258722516,0.10571774163034796,2,122.37421743993794,-0.23615290213099063,0.0007355866873946164,0.10820102233592796,-0.5974442348970527,0.0008292388715801981,-0.024779416225713904,0.8015270919205926,3,6,193,0,moon,0,wall_bonded,single_face_wall_4course_v1,193,1,0,base,-0.236,0.0,wedge_or_broad_clast,buttress_clast,,,,,
-0.20746753271618965,0.003943856590784005,0.0748021159441108,0.08955441594433597,0.08946753271618965,0.003943856590784005,0.20750501472531185,1.0,1.0,0.0,3.516737442615039,0.00011074651988025236,34.4605230728328,0.13951018563973894,3,103.35173719561969,-0.12332539585562335,0.0007132980969945703,0.11670806969562814,0.15683893769664475,0.003951172681131299,-0.006225594196326252,0.9875966675893224,5,6,62,0,moon,0,wall_bonded,single_face_wall_4course_v1,62,2,0,base,-0.118,0.0,angular_clast_2,subangular_block,,,,,
1.1143934517517418,-1.1914097003816273,1.0280446096803213,1.6313582805351499,1.1143934517517418,1.1914097003816273,1.6313582805351499,1.0,1.0,0.0,3.8476213367731247,7.935561092870923e-05,22.34484375121541,1.0909369117668701,1,80.26421246624852,-0.005200560713735317,0.00043473238578146267,0.11489230208654885,0.9672366075059488,0.014132537987990986,-0.0007113088476050681,0.2534819727517615,4,6,133,0,moon,0,wall_bonded,single_face_wall_4course_v1,-1,3,0,base,0.0,0.0,skipped,skipped,4,133,80.26421246624852,1,assignment_gate_no_feasible_fallback
0.1308141386597472,-0.002774599979357624,0.07224392358131533,0.013111085181504969,0.012814138659747204,0.002774599979357624,0.13084356032429345,1.0,1.0,0.0,3.904102622828644,0.0002035515711803086,22.34484375121541,0.14392964004437397,0,66.34728658620718,0.118,0.0,0.12368571646305862,0.19229865590368828,0.016612377147890017,0.018065259956956226,0.9810295114041263,0,6,290,1,moon,0,wall_bonded,single_face_wall_4course_v1,290,4,0,base,0.118,0.0,compact_block_clast,subangular_block,,,,,
1.2280943708826129,0.23005244385628879,0.05296563241815595,1.0184180711580182,0.9920943708826129,0.23005244385628879,1.249455845845627,1.0,1.0,0.0,3.1189406068243786,0.06577140170251859,6.61616403474942,0.10698631238122003,4,27.806887516207215,0.2452584239227507,0.005412310064603817,0.10602067996306408,0.8725893679864812,0.011363630221997878,-0.014145226847757241,0.48811737865246774,2,6,85,0,moon,0,wall_bonded,single_face_wall_4course_v1,-1,5,0,base,0.236,0.0,skipped,skipped,4,85,27.806887516207215,1,assignment_gate_no_feasible_fallback
