index,source_kind,seed,volume,surface_area,bbox_x,bbox_y,bbox_z,elongation,flatness,sphericity,roughness,angularity,spike_score,compactness,stability_score,mass,major_face_count,largest_face_area_ratio,top3_face_area_ratio,face_area_entropy,normal_concentration,support_face_count,support_face_area_ratio,opposing_face_pair_count,opposing_face_area_ratio,face_planarity,support_plane_quality,cluster_id,cluster_label
43,course_block_clast,623696446,0.0003875603485593176,0.027641214130984467,0.10741905476968544,0.09005057882141823,0.08700494710917714,1.1928746730513649,1.035005270544206,0.9300077500384363,0.07293173508135466,0.23211346131230257,0.13000000146617885,0.4604977952982909,1.188410576337262,1.0076569062542258,9.0,0.06121053707850923,0.17737137095886826,0.9975018033967892,0.05073366358391117,1.0,0.06121053707850923,2.0,0.05453999876935743,1.0000000000000002,0.10201756179751541,9,multi_facet_clast_10
44,interlock_block_clast,1421320387,0.0004377738401272233,0.029905538201033217,0.10233808102144698,0.0995673428925242,0.09271860819370015,1.0278277801579339,1.0738658057130908,0.9323215136447607,0.06323935289491847,0.23219359229592254,0.1500000387883027,0.4633708566584266,1.1050605747153996,1.1382119843307805,10.0,0.06138609710051924,0.17703603894119352,0.9976758107866253,0.050686745036123027,1.0,0.06138609710051924,1.0,0.050315127367566014,0.9999999999999999,0.08184812946735896,9,multi_facet_clast_10
45,cap_block_clast,752514977,0.0011867131197934827,0.05829584066360534,0.15418797349596172,0.12914045559060738,0.128343411169194,1.193955625994989,1.0062102480692416,0.9298446233222645,0.07194750948473856,0.23241483614980812,0.13000012321629661,0.46436486345510253,1.1240251869332287,3.085454111463055,11.0,0.05934416695142611,0.17208129939562114,0.997845168704983,0.05063239741365472,1.0,0.05934416695142611,4.0,0.05617800611113727,1.0,0.11868833390285222,2,multi_facet_clast_3
46,equant_clast,592389740,0.00109947716544885,0.05521273197753928,0.12255025463972075,0.14483692243982693,0.13310532420126514,1.0881377083070152,1.0861284996312306,0.9330445137697445,0.059427577355415435,0.2320944953069271,0.13296277677139434,0.465368818384092,1.1977016375862353,2.8586406301670095,9.0,0.058125667166939544,0.1718548642411037,0.99861014461429,0.05041656285336268,1.0,0.058125667166939544,3.0,0.053735484272396966,1.0000000000000002,0.11625133433387912,8,multi_facet_clast_9
47,chock_clast,455245231,0.00029485463827976,0.023131131919590844,0.09975891575173063,0.08729096147130005,0.07496944125962812,1.14283213370871,1.1643539021319504,0.926173921576068,0.07768032070376882,0.23261346749264675,0.14000022953024116,0.4516507049932729,1.4349771893277719,0.7666220595273759,12.0,0.067489509062436,0.185539104486475,0.9955304607864036,0.0513018771192814,1.0,0.067489509062436,5.0,0.054910137808447446,0.9999999999999999,0.13497901812487198,5,multi_facet_clast_6
48,bearing_block_clast,673198353,0.0010525432502947187,0.05482242553487838,0.14620836879391375,0.14533680977467345,0.10121612454707268,1.0059968222819224,1.4359056961036036,0.9127514086544017,0.10229772673935407,0.23217173636607333,0.1396469197489727,0.4893756893268673,1.893219449289274,2.736612450766269,7.0,0.07143558424090046,0.19911232374206095,0.9951400586618034,0.05151065944991746,1.0,0.07143558424090046,2.0,0.05738062297151842,1.0000000000000002,0.11905930706816746,7,multi_facet_clast_8
49,buttress_clast,648100182,0.0013915735327428697,0.06609656184361051,0.176886440320561,0.1453851087814071,0.11044422332118747,1.2166750900638492,1.3163667995437531,0.9119605010816113,0.114728004149874,0.2326042949828409,0.1500002355158736,0.48994653047998515,1.9226688298869736,3.618091185131461,10.0,0.07821936595983137,0.206471668492312,0.9922705684709465,0.05240064272511669,1.0,0.07821936595983137,3.0,0.05690566941461134,1.0,0.15643873191966273,7,multi_facet_clast_8
50,bearing_block_clast,919407493,0.0024947526616152433,0.09729852479347019,0.1980066976253836,0.1932132261357245,0.13730433865542563,1.0248092306387548,1.4071895180283118,0.9142455712381422,0.09821335890890835,0.23238817376220886,0.11173193872603115,0.47492660737685133,1.8552868939362654,6.486356920199633,9.0,0.0698569354158569,0.19038112611181138,0.9961044431003069,0.05119905681745475,1.0,0.0698569354158569,3.0,0.05541486814887422,0.9999999999999999,0.13971387083171377,4,multi_facet_clast_5
51,course_block_clast,1769685377,0.0014125121298349218,0.06528883272165546,0.15086304434104614,0.1316394782038054,0.1551870740983031,1.028661954795781,1.1460319229424372,0.9324810420464613,0.06932256071125281,0.23168612739584277,0.13000086629861674,0.4583187465532055,1.259813097364478,3.6725315375707965,10.0,0.06056725233320763,0.17390507604005856,0.9980678336878245,0.050578074753266075,1.0,0.06056725233320763,2.0,0.05493765330523717,1.0,0.10094542055534604,8,multi_facet_clast_9
52,compact_block_clast,1112366890,0.00044576641961944504,0.030382986615239475,0.09608431976893131,0.10623348045344161,0.09722312197060119,1.0926771152809207,1.0118521128567963,0.9288064620929404,0.08084677088523223,0.23156238078932612,0.12793755154412234,0.4491835636464445,1.0390852057686915,1.158992691010557,11.0,0.061051906702523605,0.17508425248860468,0.9981985284222138,0.05053388731480705,1.0,0.061051906702523605,2.0,0.05147858526566138,1.0000000000000002,0.10175317783753936,9,multi_facet_clast_10
53,wall_block_clast,921356253,0.0020486539116346195,0.08389310433781491,0.1847225173874409,0.15624053082886896,0.15305687820989922,1.1822957615893432,1.0208004544206353,0.9298300787010986,0.07140283982834272,0.2323296730463849,0.1300010727647236,0.4637695194394636,1.1455430979797518,5.326500170250011,10.0,0.05760610325063678,0.17019326942615395,0.9981360687637464,0.050544919562247825,1.0,0.05760610325063678,4.0,0.053123180380600966,1.0,0.11521220650127356,2,multi_facet_clast_3
54,tie_bridge_clast,242117063,0.0013778946355667684,0.06484566965115314,0.1716751293296211,0.12097641573079161,0.1423932409324895,1.2056409995683328,1.1770330611328135,0.9234509190923723,0.09233201578003238,0.23232757900650777,0.1284352395284103,0.46592770804583333,1.5424430914260785,3.582526052473598,9.0,0.07541134595598135,0.20527665486241836,0.9909389450137784,0.05270804738702796,1.0,0.07541134595598135,2.0,0.05532858468584294,1.0,0.12568557659330223,7,multi_facet_clast_8
55,course_block_clast,1684829947,0.0013610733978975957,0.06358398751165531,0.15047027017544484,0.13436434577752454,0.14251135768493,1.055847566255812,1.0606337333037366,0.9340943135022631,0.05979557546949189,0.2318952831829604,0.08491273121287546,0.4723863345291054,1.1094885452555616,3.538790834533749,11.0,0.05638617634936375,0.16731534191152397,0.998696506835325,0.05038741851570513,1.0,0.05638617634936375,2.0,0.053058768353283436,1.0000000000000002,0.09397696058227294,6,multi_facet_clast_7
56,interlock_block_clast,1107997650,0.000767453968254871,0.04386624084370912,0.13472208130786106,0.11258804674837124,0.11184147463615371,1.196593112668153,1.0066752706421862,0.924106297327327,0.0690864799692646,0.2331206162442357,0.15000000066922015,0.45239561116306315,1.1205912547068266,1.9953803174626645,10.0,0.06977591736633666,0.19221688320254426,0.9941814356172438,0.051719874464536075,1.0,0.06977591736633666,3.0,0.05609986333891782,0.9999999999999999,0.1395518347326733,2,multi_facet_clast_3
57,cap_block_clast,1347192010,0.0007723194937545339,0.0438966483881823,0.13630894194119952,0.11108999933572002,0.10992476206767587,1.2270136173938258,1.0106003164903532,0.927365126483682,0.0879281228234247,0.2320301172506989,0.1300000873881897,0.4639830887053491,1.1621414800045093,2.0080306837617883,10.0,0.06044968184720317,0.17595549966003177,0.9981304894735018,0.05056344807139817,1.0,0.06044968184720317,2.0,0.05266640396264913,1.0000000000000002,0.10074946974533863,2,multi_facet_clast_3
